tweet_id,user_name,date,content,language,reply_count,retweet_count,like_count,hashtags
806797183500439552,EdenSpalicious,2016-12-08T09:46:52+00:00,Claim the magic of #AloeVera at #Eden and defeat illness internally and externally Just like how #IndiaDefeatsBlackMoney in and out! #health,en,0,1,0,"['AloeVera', 'Eden', 'IndiaDefeatsBlackMoney', 'health']"
806797179192942593,social__lib,2016-12-08T09:46:51+00:00,"#IndiaDefeatsBlackMoney marks 1 month of Demonetisation across Social Media Platforms

 @cgalgale - https://t.co/UrZArXVQ6Q",en,0,0,0,['IndiaDefeatsBlackMoney']
806797082904301568,GauravBansal016,2016-12-08T09:46:28+00:00,"#IndiaDefeatsBlackMoney @sureshpprabhu @narendramodi G
Many times illegal&amp;Black money suppliers/carriers caught by Railways,more step needed",en,0,1,0,['IndiaDefeatsBlackMoney']
806797075069341696,akela_guy,2016-12-08T09:46:26+00:00,"@narendramodi 
Modi= Monumental destruction of India 🇮🇳 #IndiaDefeatsBlackMoney",en,0,1,0,['IndiaDefeatsBlackMoney']
806797070585643010,chandanpravin,2016-12-08T09:46:25+00:00,Peoples are happy after #DeMonetisation and still some cheap politician Barking #IndiaDefeatsBlackMoney,en,0,1,0,"['DeMonetisation', 'IndiaDefeatsBlackMoney']"
806797020325298176,1V9N1S8,2016-12-08T09:46:13+00:00,"जो चीज़ अबतक देखी ही नहीं उसको कैसे डिफीट कर सकते हैं।  अभी तक तो ढंग से सफ़ेद धन नहीं देखा।  
#IndiaDefeatsBlackMoney",hi,0,1,1,['IndiaDefeatsBlackMoney']
806796982496862209,whatrishisaid,2016-12-08T09:46:04+00:00,By standing in long sandwiched queues for an average of 2 hrs per withdrawal. The Patience #IndiaDefeatsBlackMoney,en,0,1,0,['IndiaDefeatsBlackMoney']
806796965216292864,Manesha76,2016-12-08T09:46:00+00:00,"Armed with swipe machine and e-wallet, tea vendor extends support to PM Modi’s cashless push
#IndiaDefeatsBlackMoney
https://t.co/3BNuXZn5i6",en,0,1,1,['IndiaDefeatsBlackMoney']
806796889358090241,pavmana,2016-12-08T09:45:42+00:00,"#IndiaDefeatsBlackMoney @OfficeOfRG Do u understand any of these? Aaj tak ""Pay To Mummy"" tha? Ab acche din @MinhazMerchant @sambitswaraj https://t.co/8Hwe2pAvVH",en,0,0,0,['IndiaDefeatsBlackMoney']
806796847108886528,Newsthatisgood,2016-12-08T09:45:32+00:00,Election Commission decides to strike off name of political parties that are not functioning. This will help #IndiaDefeatsBlackMoney,en,0,1,2,['IndiaDefeatsBlackMoney']
806796746630123520,Manesha76,2016-12-08T09:45:08+00:00,Crop planting increased 20-35% every week after demonetisation and remained higher than last year. #IndiaDefeatsBlackMoney,en,0,1,0,['IndiaDefeatsBlackMoney']
806796742674894848,rahul_kholdiya,2016-12-08T09:45:07+00:00,"#IndiaDefeatsBlackMoney @narendramodi पूरा भारत आपके साथ है सर,हर आम नागरिक देश हित के लिये अपना सबकुछ न्योछावर कर देगा,बस आप सर रुकना नही।",hi,0,1,0,['IndiaDefeatsBlackMoney']
806796728305229825,nishant9717,2016-12-08T09:45:04+00:00,#IndiaDefeatsBlackMoney https://t.co/TtiU2fG01C via @CatchNews,und,0,1,0,['IndiaDefeatsBlackMoney']
806796722621927424,Kamal5star,2016-12-08T09:45:02+00:00,#IndiaDefeatsBlackMoney all concern government departments need to work hard on cashless system with cost affectivity to teach all poors,en,0,1,0,['IndiaDefeatsBlackMoney']
806796710152278017,mukundng,2016-12-08T09:44:59+00:00,#IndiaDefeatsBlackMoney people in the preindependence era had fight against british . I have seen my grand father proudly feel about it.,en,0,1,0,['IndiaDefeatsBlackMoney']
806796668410556417,kamrupexpress,2016-12-08T09:44:49+00:00,#IndiaDefeatsBlackMoney Aisa chu₹#% trend toh sirf bhakt hi chala sakte hai. Aise jhoot faila ke kya hoga bhai? Sachhai toh wohi rahegi!,hi,0,0,0,['IndiaDefeatsBlackMoney']
806796661385089025,KalpeshRathavi,2016-12-08T09:44:48+00:00,""" ना खाऊंगा, ना खाने दूंगा "" : श्री नरेन्द्र मोदी  जो कहा, सो किया @narendramodi #IndiaDefeatsBlackMoney",hi,0,0,0,['IndiaDefeatsBlackMoney']
806796643479601152,Manesha76,2016-12-08T09:44:44+00:00,"Rules follow karo bhai no one will touch you 
#IndiaDefeatsBlackMoney 
https://t.co/VWoCU4QxG4",en,0,0,0,['IndiaDefeatsBlackMoney']
